,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
96517,13WxzbRxMtdv4IfJlwX5K5,Jorge Aragão,Ao vivo,Ponta de dor - Ao vivo,39,180933,False,0.523,0.748,10,-10.366,1,0.119,0.678,1.42e-05,0.974,0.762,99.673,4,samba
96518,4jcDWr0C6KIUCjkz2zfVLO,Akatu,Luau do Akatu,Só pro Meu Prazer,39,112335,False,0.595,0.691,0,-8.033,1,0.0395,0.458,0.00112,0.573,0.894,158.122,4,samba
96519,7enYNZtLxmPokmH0qGZ0yg,Samba Pra Gente,Samba Pra Gente,Sinuca De Bico,40,240746,False,0.523,0.823,7,-7.228,0,0.0542,0.43,0.0,0.744,0.557,168.196,4,samba
96520,6fbdjFg0LX6m4heXQkRwgf,Adoniran Barbosa,Adoniran Barbosa,No Morro Da Casa Verde,39,143933,False,0.628,0.761,11,-7.842,0,0.0461,0.305,2.24e-05,0.0805,0.813,90.993,4,samba
96521,4niqi9aLvl7MhFl3WAnuuv,Diogo Nogueira;Hamilton De Holanda,Sou Eu (Live),"Lama Nas Ruas - Ao Vivo Em Vivo Rio,Brasil/2010",38,289213,False,0.565,0.777,7,-6.532,1,0.034,0.254,2.02e-06,0.925,0.367,118.657,4,samba
96522,1UNTLV4U93cgLQBQxZbkJp,Arlindo Cruz;Sombrinha,Arlindo Cruz e Sombrinha (Ao vivo),Fim da tristeza - Ao vivo,39,190466,False,0.489,0.758,9,-6.838,1,0.0984,0.581,0.0,0.744,0.801,88.266,4,samba
96523,2sDresIXpmT1FW8YEHtDEB,Grupo Fundo De Quintal,Roda de Samba do Fundo de Quintal no Cacique de Ramos (Ao Vivo),Só Felicidade - Ao Vivo,38,176944,False,0.486,0.884,0,-5.148,1,0.0818,0.353,0.0,0.377,0.787,114.415,4,samba
96524,6N6wYxdPVMnEVK8xsplS8z,Soweto,Eu Sou O Samba - Soweto,Derê,39,192426,False,0.388,0.713,0,-7.298,1,0.0833,0.657,0.0,0.221,0.652,153.35,4,samba
96525,2j7KVMviah3jDLrmtt7sx5,Benito Di Paula,Benito Di Paula,Como Dizia O Mestre,39,171666,False,0.579,0.477,2,-9.784,1,0.0327,0.137,0.0,0.0765,0.398,87.092,4,samba
96526,4mAWSvlGSBf9KzNIORHSVt,Vou pro Sereno;Reinaldo,A Força do Nosso Som (Ao Vivo),Sonhos (feat. Reinaldo) - Ao Vivo,39,228175,False,0.526,0.834,7,-7.781,1,0.0527,0.459,0.0,0.833,0.595,97.475,4,samba
96527,2o72ijZlp54mtVOw2HR9s3,Xande De Pilares,Pão Que Alimenta (Ao Vivo),Pão Que Alimenta - Ao Vivo,39,188804,False,0.602,0.799,2,-6.188,1,0.0431,0.696,0.0,0.977,0.831,109.98,4,samba
96528,6zSGfGit15V0xewQwb7BUo,Elis Regina,Elis,"Dois Pra Lá, Dois Pra Cá",39,266733,False,0.652,0.363,9,-8.62,0,0.0433,0.586,0.000219,0.0661,0.478,96.644,4,samba
96529,4WIOLV7ZZOzNW5FFMyGgAL,Caju Pra Baixo;Belo,Ao Vivo em Marechal Hermes,Refém do Coração - Ao Vivo,39,75765,False,0.381,0.602,0,-6.53,1,0.0431,0.756,0.0,0.798,0.777,83.715,4,samba
96530,1f0FYo2ou3wnQwnBfnXxzE,Diogo Nogueira;Zeca Pagodinho,Alma Brasileira (Ao Vivo / Edição Especial),Paixão Além Do Querer / Quem Vai Chorar Sou Eu - Ao Vivo,38,241257,False,0.481,0.725,9,-6.621,1,0.0338,0.736,0.0,0.208,0.815,94.909,4,samba
96531,3EJhTDfC0lJS0p7er8mg9w,Zeca Pagodinho,Novo Millennium,Vai Vadiar,38,245266,False,0.56,0.809,2,-8.631,0,0.187,0.268,0.0,0.145,0.81,113.492,4,samba
96532,0swGsC12qQJfIIMsSWvtVc,Zeca Pagodinho,Acústico - Zeca Pagodinho (Deluxe / Ao Vivo),Quando Eu Contar (Iaiá) / Brincadeira Tem Hora - Ao Vivo No Rio De Janeiro / 2003,38,268226,False,0.709,0.675,5,-10.147,1,0.176,0.605,0.0,0.882,0.744,113.305,4,samba
96533,63dJQPB7IWzpLCadgdhvCs,Maria Bethânia;Zeca Pagodinho,Zeca Apresenta: O Quintal Do Zeca Pagodinho (Ao Vivo),Sonho Meu - Ao Vivo,39,251266,False,0.598,0.702,5,-8.074,1,0.0483,0.796,0.000125,0.913,0.838,81.031,4,samba
96534,4nqUyhQ711Nh8tAoHOLd9y,Galocantô,Samba Social Clube Nova Geração (Ao Vivo),Vara De Família - Ao Vivo,38,259106,False,0.459,0.849,2,-6.037,1,0.279,0.298,0.0,0.506,0.799,94.904,4,samba
96535,3qlFb7l26oCFi7xIQOkCYI,Samba De Raiz,"Samba de Raiz - Ao Vivo, Vol. 2",Coisa de Pele - Ao Vivo,38,189800,False,0.647,0.802,2,-11.088,1,0.125,0.742,0.0,0.916,0.922,100.365,4,samba
96536,5Pv1UygiOvTIuFNUoiYXbG,Luiz Melodia,Só as Melhores do Pop Rock Brasileiro,Segredo,0,204600,False,0.359,0.397,0,-10.849,1,0.0323,0.608,0.000396,0.129,0.554,168.515,3,samba
96537,1wWwIwO2GdnDfvUywsAJhl,Art Popular,Ao Vivo Sem Abuso,Sentinela - Ao Vivo,39,200680,False,0.467,0.87,7,-9.23,0,0.0396,0.313,7.54e-05,0.931,0.896,87.871,4,samba
96538,0jDrBNdjnSW2PKBibuJTtW,Timbalada,Cada Cabeca É Um Mundo,Toneladas De Desejo,39,187533,False,0.74,0.72,7,-8.464,1,0.0923,0.514,1.94e-05,0.263,0.826,117.183,4,samba
96539,4phUOzsqUNjZ5EY8zTAhTv,Caju Pra Baixo,"Open Bar do Caju, Vol. 2 (Ao Vivo)",Deixa o Menino Jogar - Ao Vivo,39,144612,False,0.544,0.812,11,-6.102,0,0.0454,0.711,0.0,0.394,0.777,85.046,4,samba
96540,6TW2UaFBGDWxZGY9wW7536,Exaltasamba,Ao Vivo Na Ilha Da Magia,"Duas Vidas Num Só Ideal - Extra / Ao Vivo Na Ilha Da Magia,Brasil/2008",39,224186,False,0.598,0.582,9,-8.438,1,0.0483,0.646,0.0,0.953,0.713,75.078,4,samba
96541,5ofP0ayCr1BAMVxvsmyx7x,Marquinho Art'Samba;De Mangueira,Sambas De Enredo Das Escolas De Samba 2019,História Para Ninar Gente Grande,39,271453,False,0.419,0.71,3,-8.115,1,0.0654,0.101,0.0,0.0902,0.853,144.662,4,samba
96542,3EuxKklzZlKWxuGdqxaju3,Zeca Pagodinho,Zeca Pagodinho Ao Vivo,Não Sou Mais Disso - Ao Vivo,38,225893,False,0.546,0.908,9,-6.442,1,0.217,0.698,0.0,0.739,0.662,109.397,4,samba
96543,64R7QfbnYZh3DBQIRsN7s0,Caju Pra Baixo,Roda de Samba do Caju (Ao Vivo),Oi Amor / Ninguém É Dono de Ninguém / Beijo Doce / Preciso Viver / Uma Namorada - Ao Vivo,39,443391,False,0.542,0.828,9,-4.86,0,0.07,0.553,0.0,0.957,0.7,99.982,4,samba
96544,3tQdz09BnxRP9A9fBPqCmc,Luiz Melodia,Chill in Brazil,Surra de chicote,0,207453,False,0.674,0.501,9,-10.292,1,0.0393,0.171,0.0,0.0738,0.891,129.836,4,samba
96545,732XzfBqvakdsw4jwR1sxI,Jorge Aragão,Ao vivo 2,Reflexão - Ao vivo,39,250800,False,0.376,0.87,7,-8.262,0,0.0561,0.684,0.105,0.725,0.733,92.253,4,samba
96546,53rc6YOwpMnfCGUPrFHUaT,Thiago Soares,Pagode do Soares de Verão,Mania de Pegar Mulher / Essência da Paixão / Delírios de Amor / Derê,40,330814,False,0.671,0.627,0,-8.094,0,0.0522,0.797,1.03e-06,0.263,0.894,99.118,4,samba
96547,0aeeDPnPzocdl2htZwj2eE,Elba Ramalho,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Chão de Giz - Ao Vivo,39,353293,False,0.476,0.648,4,-7.886,0,0.0388,0.415,0.0,0.94,0.468,161.812,3,samba
96548,7CbogWJsD0zfxPXlIycfuH,Casuarina,Roda de Samba do Casuarina e Convidados,É isso aí - Isso é problema dela,40,239800,False,0.616,0.733,0,-8.615,1,0.0442,0.658,0.0272,0.68,0.935,87.175,4,samba
96549,7AzNqaVeOgymLckbgZKDuY,Elba Ramalho,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Ai Que Saudade D'Ocê - Ao Vivo,39,323946,False,0.523,0.669,0,-7.98,1,0.0559,0.694,0.0,0.665,0.295,105.068,4,samba
96550,4ZTwK44nGjHiBXEwIgGV2O,Nil Sagar;Rocky Handsome;Aiswarya Khusi,Kalank,Kalank,26,327921,False,0.453,0.861,1,-5.908,0,0.0882,0.311,0.0,0.359,0.668,81.895,4,samba
96551,0xmFMrp79pxqE8dvT28rW5,Mantu Chhuria;Dipti Rekha Padhi,Mantu Chhuria Hits,DJ Bajiba Aji,26,179629,False,0.716,0.849,6,-4.737,0,0.0792,0.12,0.0,0.205,0.704,149.911,4,samba
96552,41Woxem19zoJM7GyHBWBwF,Bijay Anand Sahu;Archana Padhi,Lagla Mohani,Lagla Mohani,26,188443,False,0.632,0.749,8,-7.416,1,0.115,0.0268,2.25e-05,0.121,0.68,67.485,4,samba
96553,3ddp87sShpWPenS7M4t9uj,Tim Maia,Racional (Vol 1),Contacto Com o Mundo Racional,40,181866,False,0.676,0.352,11,-10.402,0,0.0367,0.208,0.0,0.128,0.509,111.179,3,samba
96554,12XAcd4rKXY5S68laQxJu1,Tim Maia,Dance Bem,Paixão Antiga,39,246560,False,0.528,0.702,5,-7.152,1,0.0282,0.48,3.02e-06,0.488,0.561,140.372,4,samba
96555,19Bs0JBxcZrcOaGdX2Elzo,Jorginho do Império,O Filho do Imperador (Ao Vivo),Naquela Mesa,37,210800,False,0.725,0.554,5,-10.829,1,0.0628,0.713,2.54e-05,0.142,0.739,141.146,4,samba
96556,2ArvCr1JzOG2r0dJjCuvr1,Soweto,Nova Bis,É Tudo,38,186373,False,0.66,0.643,9,-6.942,1,0.0368,0.575,0.0,0.089,0.847,136.667,4,samba
96557,1DyIW6o93oTfsRgh8oEQSM,Vou pro Sereno;Mumuzinho,A Força do Nosso Som Continua (Ao Vivo),O Bem - Ao Vivo,39,133538,False,0.494,0.668,11,-8.166,0,0.068,0.78,0.0,0.746,0.687,83.317,4,samba
96558,43qZK77WZUsK6c2HOvLXzj,Roberta Sá,Esse Amor Chegou,Esse Amor Chegou,39,152801,False,0.821,0.355,5,-7.15,0,0.0392,0.854,0.0,0.104,0.588,117.286,5,samba
96559,30ygEBpQYeFE6Qe5KnIh9C,Bezerra Da Silva,Alô Malandragem Maloca o Flagrante,Maloca o Flagrante,40,171800,False,0.699,0.742,7,-6.557,0,0.193,0.18,0.0,0.161,0.89,96.714,4,samba
96560,2B7GMkCUExLpG5lM2ICbXF,Mariana Aydar;Chico César,O Futuro Já Sabia,O Futuro Já Sabia,39,201806,False,0.641,0.614,9,-8.296,1,0.0846,0.176,4.73e-05,0.123,0.551,157.969,4,samba
96561,4yt1hUOda8fVmoShOUFnyH,Katinguelê,Um Novo Tempo,Cilada,37,175851,False,0.432,0.596,7,-8.861,0,0.0364,0.744,0.0,0.317,0.612,84.974,4,samba
96562,2jrtlEsTbL8g4aGbOnCyMb,Luiz Gonzaga,A Raíz do Nordeste,Respeita Januário,38,150565,False,0.765,0.501,8,-6.049,1,0.156,0.82,0.0,0.246,0.746,84.604,4,samba
96563,5wLhrfcQ4f0ajIgViGVPBY,Teresa Cristina,Canta Cartola,O Mundo É Um Moinho,40,235160,False,0.573,0.169,4,-17.362,1,0.082,0.978,0.00064,0.969,0.346,82.016,4,samba
96564,0FhL00GjYLTNT7kIS9kRPl,Jamelão,Cada Vez Melhor,Matriz ou Filial,37,231760,False,0.568,0.438,0,-10.504,1,0.0419,0.523,1.28e-06,0.0683,0.562,79.907,4,samba
96565,1y7hrNAKGlj9fYId6Drhql,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 1",Coração Deserto,39,100600,False,0.681,0.449,7,-10.524,1,0.066,0.364,0.0,0.142,0.575,172.032,4,samba
96566,3bf10zYQkq7Ac1cEWM4lxS,Vou pro Sereno,Nada Pra Fazer (Ao Vivo),Logo Dou um Jeito - Ao Vivo,39,208374,False,0.395,0.842,2,-6.744,1,0.0819,0.533,0.0,0.402,0.595,92.946,4,samba
96567,5rGpLp3JxWYJAuRsuDJVv1,Gilberto Gil,Brazil is Back Vol. II,Aquele Abraco,39,230079,False,0.829,0.765,2,-13.297,1,0.0551,0.588,0.015,0.0642,0.927,110.416,4,samba
96568,5Ykoqbi5506C8UmS6n5yF8,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 4",Brilho no Olhar,39,131269,False,0.679,0.552,2,-8.464,1,0.0573,0.449,0.0,0.613,0.731,95.95,4,samba
96569,198v7BbjXn2GTeI4NkBN39,Mariene De Castro,Santo De Casa,Vi Mamãe Oxum Na Cachoeira - Live,39,105240,False,0.59,0.697,5,-8.046,1,0.0323,0.75,0.000163,0.621,0.815,126.911,4,samba
96570,3r5SjHBuHIVvto2zHqBrAT,Martinho Da Vila,Série Acervo - Martinho Da Vila,Batuque na Cozinha,40,178373,False,0.771,0.678,2,-10.703,1,0.291,0.735,0.0,0.189,0.961,90.688,4,samba
96571,6EEDuy7cieppsAqgEvCkkL,Dominguinhos,Ao Vivo,Eu Só Quero um Xodó (Ao Vivo),40,178200,False,0.46,0.613,5,-11.462,1,0.0553,0.715,3.65e-05,0.552,0.751,177.381,4,samba
96572,1BSOKVzoPqJh6z6YzvJtkJ,Adoniran Barbosa,Para Sempre,Saudosa Maloca,38,140706,False,0.683,0.53,6,-15.133,0,0.269,0.647,3.31e-06,0.109,0.767,96.881,4,samba
96573,6witxK8kPFUujXdpTp6hlJ,Arlindo Cruz,Mtv Ao Vivo Arlindo Cruz - Cd 1,Camarão Que Dorme a Onda Leva - Spc - Bagaço da Laranja,38,229000,False,0.541,0.856,5,-6.832,1,0.0524,0.882,0.0,0.808,0.778,123.291,4,samba
96574,4j40GfL8zd2iPxrF9qHagn,Demonios Da Garoa,Demônios Da Garoa,Saudosa Maloca,38,167733,False,0.74,0.526,9,-12.367,0,0.0688,0.347,1.65e-06,0.216,0.903,89.456,4,samba
96575,6RmdC1aWYcv7Ve3V570txT,Art Popular,O Canto da Razão,Utopia,38,256757,False,0.553,0.687,7,-6.035,1,0.0409,0.192,0.0,0.38,0.719,168.47,4,samba
96576,4XZ2iVTaHcjsu55RiPU1y1,Exaltasamba,Eu e Você Sempre,"Fui - Ao Vivo Na Ilha Da Magia,Brasil/2008",39,191093,False,0.633,0.774,4,-7.002,1,0.0526,0.65,0.0,0.919,0.84,171.987,4,samba
96577,4fWe9jMbLFJbpkKwuji1UD,Intimistas,Quem Vive de Amor Não Morre (Ao Vivo Feat. Vocês),Quem Vive de Amor Não Morre - Ao Vivo Feat. Vocês,37,204149,False,0.466,0.685,2,-7.448,1,0.0355,0.699,0.0,0.427,0.704,89.2,4,samba
96578,7ERR92JTk2VsswMquOvOD5,Lia de Itamaracá,Ciranda Sem Fim,Meu São Jorge,41,200000,False,0.664,0.676,8,-11.347,0,0.0664,0.549,3.37e-06,0.0861,0.876,95.033,4,samba
96579,0tgtCxrC2JhorWcoFEsfmX,Sururu Na Roda,Sururu Na Roda,O Ouro E A Madeira,38,141595,False,0.63,0.732,7,-6.882,0,0.0827,0.203,0.0,0.706,0.684,79.531,4,samba
96580,7vMICBgMH80JfGFaGSi8Yp,Dorival Caymmi,Eu Vou Pra Maracangalha,Maracangalha,38,167200,False,0.521,0.593,0,-7.304,1,0.0391,0.521,0.0,0.171,0.915,107.907,4,samba
96581,03LJKnHPbpCb07bY73EiIS,Vou pro Sereno,A Força do Nosso Som (Ao Vivo),Me Desculpe a Franqueza - Ao Vivo,39,188117,False,0.592,0.901,2,-8.04,0,0.0565,0.638,0.0,0.733,0.757,99.052,4,samba
96582,2UphK6jV1cMyYuYqWs0CVE,Seu Jorge;Zeca Pagodinho,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)","Pout Pourri - Hei de Guardar, Vou Lhe Deixar no Sereno, Quem Sorriu Foi a Patroa, Bagaço da Laranja (Ao Vivo)",37,113893,False,0.498,0.871,5,-5.882,0,0.221,0.708,0.0,0.546,0.922,120.402,4,samba
96583,1mXeUqRcKGhK6j6UzY3D6Z,Paulo Diniz,20 Super Sucessos,Um Chope pra Distrair - Chope Duplo,40,169927,False,0.704,0.543,11,-7.363,0,0.0257,0.615,0.0135,0.134,0.77,100.048,4,samba
96584,309lWVv2Cj83O0MDqthRSM,Ivete Sangalo,Ivete Sangalo Live Experience (Ao Vivo Em São Paulo / 2018),Cadê Dalila - Ao Vivo Em São Paulo / 2018,40,128893,False,0.619,0.873,1,-7.428,1,0.0405,0.00225,9e-06,0.614,0.442,87.506,4,samba
96585,2K3CIaXd0ksdPlBSN5EuE2,Ivete Sangalo;Leo Santana,Ivete Sangalo Live Experience (Ao Vivo Em São Paulo / 2018),Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,40,188226,False,0.636,0.842,10,-6.249,0,0.0514,0.0349,0.0,0.835,0.668,149.875,4,samba
96586,6U5dknLPsIA4uxNgQNDbgg,Xande De Pilares,Samba Bombom (Ao Vivo),Samba Bombom - Ao Vivo,38,228736,False,0.552,0.765,0,-7.699,1,0.0963,0.752,4.7e-05,0.385,0.961,131.84,4,samba
96587,1pjkL5sQmRVMZbmK1umuVi,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Verdadeira Chama /Medidas Provisórias / Virou Religião / Poder de Sedução - Ao Vivo,38,435014,False,0.494,0.799,7,-7.069,1,0.0938,0.75,0.00409,0.647,0.907,131.14,4,samba
96588,61MZOemZvVef3rmIVmAHHR,Zeca Pagodinho,Zeca Pagodinho - Uma Prova De Amor Ao Vivo (Deluxe),Eta Povo Pra Lutar - Ao Vivo,38,163013,False,0.636,0.77,1,-8.002,1,0.125,0.72,0.0,0.978,0.864,114.323,4,samba
96589,2m9u9utG8EItr05vCBKbYy,Jorge Aragão,Chorando Estrelas,Identidade,38,258506,False,0.634,0.625,5,-10.287,0,0.045,0.743,0.00191,0.213,0.834,97.79,4,samba
96590,4SZzJkCyGlvdgmH6ev15of,Angela Ro Ro;Frejat,Feliz da Vida!,Amor Meu Grande Amor,40,212840,False,0.437,0.607,7,-3.562,1,0.0308,0.323,0.0,0.389,0.36,95.836,3,samba
96591,6ewpRtpwS519dIop5TpF1F,Novos Baianos,Acabou Chorare - Novos Baianos Se Encontram (Ao Vivo),Brasil Pandeiro - Ao Vivo,38,248230,False,0.559,0.76,11,-9.536,1,0.0359,0.537,0.000339,0.843,0.686,103.816,4,samba
96592,1mXSMXuod60fZA5rns0X2H,Beth Carvalho,Pagode De Mesa (Ao Vivo),Samba De Arerê - Ao Vivo,40,191880,False,0.59,0.756,8,-7.578,0,0.252,0.616,0.0,0.713,0.87,101.589,3,samba
96593,3jySu0skbyzYXK7XTQlsx6,Jorge Aragão,Ao vivo 3,De Sampa a São Luis - Ao vivo,38,301986,False,0.549,0.478,0,-13.805,1,0.0406,0.771,0.00233,0.695,0.591,93.855,4,samba
96594,0e7SdulOBBTeSS7B2idUDd,Exaltasamba,"Dança Do Bole, Bole","Dança Do Bole, Bole",39,242120,False,0.737,0.855,2,-5.167,1,0.22,0.777,0.0,0.974,0.957,92.425,4,samba
96595,4hAmxuNjuLxcd2hS2CbU0A,Grupo Raça,Série Pandeiro - Pagode,Eu e Ela,38,249000,False,0.553,0.656,0,-10.617,0,0.0477,0.32,0.0,0.061,0.891,154.537,4,samba
96596,5LtcSAn2rpC3l19L0eX4Ig,Agepê,Agepê,Menina de cabelos longos,39,234040,False,0.663,0.738,0,-8.14,1,0.0358,0.0494,0.0,0.121,0.955,151.597,4,samba
96597,3eBtnF7hT3lhtcoXfbTY55,Zeca Pagodinho,Zeca Pagodinho Ao Vivo,Coração Em Desalinho - Ao Vivo,38,185106,False,0.484,0.923,4,-6.663,1,0.186,0.537,0.0,0.841,0.681,117.138,4,samba
96598,6o2LywO15LOguGZAxYygB7,Caju Pra Baixo,"Open Bar do Caju, Vol. 2 (Ao Vivo)",Minha Vida Sem Você / Conversa Fiada - Ao Vivo,38,244589,False,0.489,0.856,11,-6.44,0,0.0544,0.635,0.0,0.873,0.905,89.184,4,samba
96599,5vl8B2KQ7fcKe3qzoYDyBK,Grupo Pagode;Churrasco,Pagode & Churrasco - Vol. 1,Retrato Cantado De Um Amor/ O Preço Da Traição,38,231946,False,0.66,0.833,7,-7.118,0,0.0371,0.27,3.68e-05,0.289,0.962,100.163,4,samba
96600,7gYXRhGHgXxC0vyZW16PTW,DJ SANJU OFFICIAL,O Palan Hare,O Palan Hare,26,140042,False,0.61,0.588,2,-8.9,1,0.0295,0.26,0.00118,0.23,0.0787,90.002,4,samba
96601,68y3LfXsnJrs0bF9fL9Jvc,Nil Sagar;Swagatika,Tor Paayaliaa,Tor Paayaliaa,26,256864,False,0.482,0.94,1,-5.09,0,0.293,0.342,4.63e-06,0.0568,0.553,169.928,4,samba
96602,7CvhL59aObISl8B78yrT6x,Marcelinho Da Lua;Ultramen,Social,Ela Partiu,38,271040,False,0.76,0.843,7,-7.7,1,0.0581,0.0771,0.009,0.213,0.702,89.492,4,samba
96603,2Lryo3ed4ClsSYeuVJuf9k,Monarco;Mauro Diniz;Juliana Diniz,Zeca Apresenta: O Quintal Do Pagodinho,Dolores E Suas Desilusões / Coração Em Desalinho - Ao Vivo,37,226146,False,0.436,0.811,11,-5.691,0,0.138,0.547,0.0,0.614,0.653,119.053,4,samba
96604,6dU66fnd0e0XbC1i5TWUHP,Negritude Junior,Timidez (Ao Vivo),Timidez - Ao Vivo,38,163653,False,0.491,0.602,7,-7.486,0,0.0324,0.734,0.0,0.409,0.518,76.024,4,samba
96605,2sLvYnCS3S8klPvZGXGic2,Elis Regina;Adoniran Barbosa,Elis Regina,Tiro Ao Álvaro,38,162400,False,0.603,0.649,10,-7.006,1,0.104,0.463,0.0,0.101,0.957,93.781,4,samba
96606,7cNeIzj70pfEjW5ZS0gOqY,Zé Keti,Zé Ketti,Opinião,39,153530,False,0.738,0.514,4,-7.414,0,0.163,0.773,0.0,0.293,0.722,77.995,4,samba
96607,73V4hpSoL889KOpT22uO49,Ivete Sangalo;Vanessa Da Mata,Tudo Bateu,Tudo Bateu,40,228329,False,0.671,0.829,5,-6.777,1,0.0404,0.0228,1.43e-05,0.231,0.674,92.027,4,samba
96608,1nGPwLpbO7ImiKCAdqOMWA,Caetano Veloso,Outras Palavras,Rapte-Me Camaleoa,39,233800,False,0.59,0.493,2,-13.464,1,0.0374,0.252,0.000821,0.33,0.822,94.287,4,samba
96609,6J6fPEMiLUGxqmwiNCPwdk,RDN;Vitinho;Caju Pra Baixo,"RDN e Amigos 2, Bloco 1",E Agora?,39,93617,False,0.541,0.67,7,-9.101,0,0.0323,0.41,0.0,0.647,0.923,163.914,4,samba
96610,1qOoUsil8Q4NIOPZUX4w9X,Arlindo Cruz;Rogê;Marcelo D2;Zeca Pagodinho,Na Veia,Maneiras (Participação especial de Zeca Pagodinho e Marcelo D2),38,189579,False,0.6,0.616,11,-8.852,1,0.257,0.691,0.0,0.137,0.742,87.144,4,samba
96611,64FBXf1feQoK1JtF29VvS6,Exaltasamba,Pagode Do Exalta Ao Vivo,Carona Do Amor - Ao Vivo Em Brasil / 2007,39,260852,False,0.443,0.584,5,-8.353,1,0.0323,0.777,0.0,0.683,0.61,82.803,4,samba
96612,3ccMMKCMt5r862FRQ3oF3L,Gilberto Gil,Em Casa Com os Gil,Esotérico,38,291387,False,0.795,0.467,11,-10.651,0,0.0333,0.679,0.014,0.192,0.667,112.123,4,samba
96613,4TZk7ZppJV5o7qRBvgno9c,Art Popular,O Canto da Razão,Ôa Ôa (Canção do Amor),38,214674,False,0.599,0.721,9,-6.781,1,0.0349,0.264,1.19e-06,0.0807,0.514,156.197,4,samba
96614,16ZbyTUpYeld6ljlXhF8LR,Simone;Zélia Duncan,Amigo É Casa (ao Vivo),Idade do Céu - Ao Vivo,39,205360,False,0.587,0.322,9,-11.529,1,0.0317,0.718,0.0,0.886,0.432,137.964,4,samba
96615,5h8ioyY7BwlY2eqtwPEMmg,Exaltasamba;Rodriguinho,25 Anos (Ao Vivo),Para de Falar Tanta Besteira,39,196053,False,0.669,0.837,9,-7.925,0,0.0513,0.683,0.0,0.933,0.922,147.998,4,samba
96616,4otjxyVALgzos9DnHMMg0c,Jovelina Perola Negra,Sangue Bom,No Mesmo Manto,37,238733,False,0.669,0.875,9,-6.7,1,0.12,0.343,0.0001,0.0696,0.915,105.873,4,samba
96617,0D68089SVz3tvYn8A2XXFI,Zeca Pagodinho,A Arte De Zeca Pagodinho,Maneco Telecoteco,37,189533,False,0.751,0.737,5,-7.462,1,0.0736,0.662,0.0,0.152,0.908,95.997,4,samba
96618,6usciGiDOoFfmvnrC7Tyv5,Dona Ivone Lara,Sorriso negro,Alguém me avisou,37,154093,False,0.723,0.71,7,-7.422,1,0.0769,0.683,0.0,0.36,0.925,108.274,4,samba
96619,1fFIR9OjCrre4LMf3hNdqL,Caju Pra Baixo;Belo,Ao Vivo em Marechal Hermes,Tudo Fica Blue - Ao Vivo,38,98949,False,0.3,0.569,9,-6.943,1,0.0366,0.7,1.33e-05,0.259,0.563,172.945,4,samba
96620,2ED9HofscoyZul6V2YNxa4,Adoniran Barbosa,Bis - Adoniran Barbosa,Apaga O Fogo Mané,37,190333,False,0.578,0.534,2,-9.896,1,0.0385,0.128,0.0,0.259,0.76,169.133,4,samba
96621,7GBQOLaOLRDQNdHcIWRnL5,Alcione,Fogo da Vida,Forró do Xenhenhem,39,185173,False,0.533,0.887,0,-6.554,1,0.0672,0.138,0.0,0.208,0.964,105.727,4,samba
96622,4SV2MHwNKOlXFYxUQgc5j6,Jorge Aragão,E aí?,E a vida mudou,38,208453,False,0.6,0.551,7,-9.82,1,0.0409,0.396,0.0252,0.104,0.764,93.873,4,samba
96623,5vsnP5aTqov8rPTVjSXiN2,Exaltasamba,Pagode Do Exalta Ao Vivo,Preciso De Amor / Desejo Contido / Sem O Teu Calor,39,304853,False,0.535,0.675,9,-8.043,1,0.0493,0.733,0.0,0.384,0.594,94.647,4,samba
96624,4rmTER4DSUQqYoWezi02py,Grupo Fundo De Quintal,Nossa Verdade,Conselho / Insensato Destino,37,231613,False,0.689,0.59,7,-9.272,1,0.135,0.14,0.0,0.137,0.872,93.914,4,samba
96625,2vhwNpHlTFGSwGffxVMIuM,Jards Macalé,O Que Faço É Musica,Vapor Barato,39,304533,False,0.415,0.125,2,-15.98,0,0.0489,0.895,0.00182,0.171,0.14,77.595,4,samba
96626,4S8aVoifLYlzgtjNzmb0US,Vou pro Sereno;Xande De Pilares,A Força do Nosso Som (Ao Vivo),Tá Escrito (feat. Xande de Pilares) - Ao Vivo,38,230740,False,0.478,0.838,5,-7.325,1,0.216,0.702,0.0,0.41,0.627,122.302,4,samba
96627,2bEyt6qhJkrWwKueiHTF99,Leci Brandao;Grupo ÉD+,Leci Brandão e Convidados,Agenda - Ao Vivo,37,254586,False,0.422,0.903,11,-3.443,1,0.0413,0.302,0.0,0.754,0.649,84.193,4,samba
96628,4UkeYJydnXF1vft0DfE7hs,Tim Maia,Tim Maia In Concert,Primavera (Vai Chuva),39,320826,False,0.284,0.626,9,-7.553,1,0.042,0.0107,0.000236,0.466,0.132,74.784,4,samba
